"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Analog1"|"Volts"|0.0|5.0|200,"Analog2"|"Volts"|0.0|5.0|200,"Analog3"|"Volts"|0.0|5.0|200,"Analog4"|"Volts"|0.0|5.0|200,"Analog5"|"Volts"|0.0|5.0|200,"Analog6"|"Volts"|0.0|5.0|200,"Analog7"|"Volts"|0.0|5.0|200,"Analog8"|"Volts"|0.0|5.0|200,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|200,"AccelY"|"G"|-3.0|3.0|200,"AccelZ"|"G"|-3.0|3.0|200,"Yaw"|"Deg/Sec"|-120|120|200,"Pitch"|"Deg/Sec"|-120|120|200,"Roll"|"Deg/Sec"|-120|120|200,"Gsum"|"G"|0.0|3.0|200,"RPM"|"rpm"|0|8000|500,"RPM2"|"rpm"|0|8000|500,"Latitude"|"Degrees"|-180.0|180.0|25,"Longitude"|"Degrees"|-180.0|180.0|25,"Speed"|"mph"|0.0|150.0|25,"Altitude"|"ft"|0.0|4000.0|25,"GPSSats"|""|0|20|25,"GPSQual"|""|0|5|25,"GPSDOP"|""|0.0|20.0|25
189,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
191,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
193,0,3.73,3.85,4.05,3.99,4.93,0.45,0.55,3.54,,-0.03,0.03,0.91,0,-0,0,0.04,1680,0,,,,,,,
195,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
197,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
199,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
201,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
203,0,3.7,3.81,4.06,3.96,4.92,0.46,0.55,3.59,,0.0,0.04,1.05,0,0,-0,0.04,1680,0,0.0,0.0,0.0,0.0,0,0,0.0
205,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
207,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
209,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
211,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
213,0,3.72,3.82,4.03,3.98,4.92,0.4,0.53,3.61,,-0.03,0.01,0.95,0,0,0,0.03,1680,0,,,,,,,
215,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
217,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
219,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
221,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
223,0,3.74,3.8,4.05,3.9,4.93,0.41,0.5,3.53,,-0.05,0.01,1.0,0,-1,-0,0.05,1620,0,,,,,,,
225,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
227,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
229,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
231,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
233,0,3.7,3.8,4.0,3.94,4.88,0.46,0.51,3.56,,-0.02,0.01,0.99,0,2,-0,0.02,1620,0,,,,,,,
235,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
237,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
239,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
241,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
243,0,3.73,3.84,4.04,3.99,4.94,0.45,0.5,3.6,,0.0,0.02,1.01,0,-1,-1,0.02,1620,0,0.0,0.0,0.0,0.0,0,0,0.0
245,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
247,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
249,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
251,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
253,0,3.71,3.81,4.02,3.97,4.92,0.45,0.46,3.57,,-0.04,0.01,1.03,0,3,-1,0.04,1680,0,,,,,,,
255,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
257,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
259,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
261,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
263,0,3.7,3.81,4.01,3.97,4.91,0.44,0.48,3.58,,-0.05,0.03,0.94,0,-2,-0,0.05,1680,0,,,,,,,
265,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
267,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
269,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
271,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
273,0,3.72,3.83,4.01,3.96,4.92,0.45,0.4,3.58,,-0.01,0.03,1.04,0,0,-0,0.04,1680,0,,,,,,,
275,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
277,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
279,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
281,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
283,0,3.68,3.81,4.01,3.95,4.89,0.41,0.33,3.56,,-0.04,0.02,0.97,0,-1,-0,0.05,1680,0,0.0,0.0,0.0,0.0,0,0,0.0
285,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
287,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
289,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
291,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
293,0,3.73,3.84,4.04,3.99,4.94,0.43,0.34,3.6,,-0.05,0.01,1.01,0,-0,-1,0.05,1620,0,,,,,,,
295,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
297,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
299,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
301,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
303,0,3.72,3.82,4.02,3.97,4.91,0.47,0.35,3.59,,-0.03,0.01,0.98,0,1,-0,0.03,1620,0,,,,,,,
305,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
307,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
309,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
311,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
313,0,3.72,3.83,4.03,3.98,4.93,0.43,0.36,3.59,,-0.0,0.02,1.05,0,-1,-0,0.02,1620,0,,,,,,,
315,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
317,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
319,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
321,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
323,0,3.72,3.83,4.03,3.98,4.92,0.45,0.37,3.59,,-0.02,0.01,1.02,0,3,-0,0.03,1680,0,0.0,0.0,0.0,0.0,0,0,0.0
325,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
327,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
329,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
331,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
333,0,3.72,3.83,4.03,3.96,4.92,0.43,0.4,3.59,,-0.06,0.02,0.98,0,-3,-0,0.06,1680,0,,,,,,,
335,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
337,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
339,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
341,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
343,0,3.69,3.79,4.01,3.95,4.89,0.46,0.37,3.57,,-0.02,0.03,1.0,0,1,0,0.04,1680,0,,,,,,,
345,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
347,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
349,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
351,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
353,0,3.73,3.84,4.04,3.99,4.93,0.43,0.4,3.6,,-0.04,0.02,0.99,0,-2,-0,0.04,1680,0,,,,,,,
355,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
357,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
359,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
361,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
363,0,3.71,3.82,4.02,3.97,4.91,0.41,0.39,3.57,,-0.05,0.01,1.0,0,0,-0,0.05,1620,0,0.0,0.0,0.0,0.0,0,0,0.0
365,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
367,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
369,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
371,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
373,0,3.72,3.83,4.03,3.97,4.91,0.46,0.41,3.59,,-0.04,0.0,0.95,0,0,0,0.04,1620,0,,,,,,,
375,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
377,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
379,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
381,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
383,0,3.69,3.8,4.0,3.94,4.88,0.42,0.42,3.57,,-0.0,0.02,1.05,0,-2,-0,0.02,1620,0,,,,,,,
385,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
387,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
389,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
391,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
393,0,3.71,3.82,4.02,3.97,4.93,0.43,0.39,3.57,,0.0,0.0,0.99,0,2,0,0.0,1680,0,,,,,,,
395,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
397,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
399,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
401,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
403,0,3.73,3.84,4.04,3.99,4.94,0.43,0.41,3.6,,-0.06,0.02,1.0,0,-4,0,0.07,1680,0,0.0,0.0,0.0,0.0,0,0,0.0
405,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
407,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
409,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
411,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
413,0,3.74,3.83,4.04,3.99,4.94,0.43,0.41,3.6,,-0.02,0.02,0.96,0,1,1,0.03,1680,0,,,,,,,
415,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
417,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
419,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
421,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
423,0,3.73,3.84,4.04,3.99,4.94,0.43,0.4,3.61,,-0.03,0.03,1.0,-0,-1,-0,0.04,1680,0,,,,,,,
425,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
427,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
429,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
431,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
433,0,3.73,3.84,4.05,3.99,4.94,0.41,0.42,3.6,,-0.05,0.02,0.99,0,1,0,0.05,1620,0,,,,,,,
435,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
437,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
439,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
441,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
443,0,3.73,3.84,4.04,3.99,4.93,0.44,0.44,3.6,,-0.05,-0.01,0.94,0,-0,0,0.05,1620,0,0.0,0.0,0.0,0.0,0,0,0.0
445,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
447,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
449,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
451,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
453,0,3.73,3.83,4.04,3.99,4.92,0.43,0.47,3.6,,-0.01,0.01,1.06,0,-1,-0,0.02,1620,0,,,,,,,
455,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
457,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
459,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
461,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
463,0,3.72,3.83,4.03,3.98,4.92,0.43,0.4,3.59,,-0.0,0.01,1.01,0,2,1,0.01,1620,0,,,,,,,
465,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
467,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
469,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
471,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
473,0,3.73,3.84,4.04,3.99,4.94,0.43,0.4,3.6,,-0.07,0.02,1.02,0,-3,0,0.07,1680,0,,,,,,,
475,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
477,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
479,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
481,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
483,0,3.74,3.84,4.04,3.99,4.94,0.42,0.44,3.61,,-0.03,0.02,0.96,0,1,1,0.04,1680,0,0.0,0.0,0.0,0.0,0,0,0.0
485,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
487,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
489,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
491,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
493,0,3.71,3.82,4.03,3.97,4.93,0.41,0.41,3.6,,-0.03,0.03,1.03,0,-1,0,0.04,1680,0,,,,,,,
495,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
497,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
499,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
501,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
503,0,3.73,3.84,4.04,3.99,4.93,0.41,0.43,3.6,,-0.04,0.02,1.0,0,2,0,0.04,1620,0,,,,,,,
505,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
507,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
509,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
511,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
513,0,3.73,3.84,4.04,3.99,4.93,0.43,0.43,3.6,,-0.05,0.0,0.94,0,-1,1,0.05,1620,0,,,,,,,
515,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
517,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
519,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
521,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
523,0,3.71,3.82,4.03,3.97,4.93,0.4,0.42,3.58,,-0.01,0.02,1.06,0,-1,0,0.02,1620,0,0.0,0.0,0.0,0.0,0,0,0.0
525,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
527,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
529,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
531,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
533,0,3.7,3.81,4.01,3.93,4.89,0.4,0.38,3.57,,0.01,0.01,0.96,0,0,1,0.01,1620,0,,,,,,,
535,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
537,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
539,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
541,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
543,0,3.68,3.79,3.98,3.92,4.87,0.38,0.33,3.56,,-0.07,0.02,1.03,0,-1,0,0.08,1680,0,,,,,,,
545,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
547,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
549,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
551,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
553,0,3.68,3.79,3.98,3.92,4.87,0.4,0.38,3.55,,-0.03,0.02,0.91,0,1,1,0.04,1680,0,,,,,,,
555,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
557,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
559,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
561,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
563,0,3.68,3.78,3.98,3.92,4.87,0.39,0.36,3.55,,-0.01,0.03,1.06,0,-1,0,0.03,1680,0,0.0,0.0,0.0,0.0,0,0,0.0
565,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
567,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
569,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
571,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
573,0,3.68,3.79,3.99,3.93,4.89,0.38,0.36,3.55,,-0.03,0.01,0.97,0,2,0,0.03,1620,0,,,,,,,
575,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
577,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
579,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
581,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
583,0,3.68,3.79,3.99,3.93,4.87,0.38,0.36,3.55,,-0.05,0.0,0.96,0,-1,0,0.05,1620,0,,,,,,,
585,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
587,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
589,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
591,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
593,0,3.68,3.79,3.99,3.94,4.88,0.38,0.35,3.55,,-0.01,0.01,1.05,0,1,0,0.02,1620,0,,,,,,,
595,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
597,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
599,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
601,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
603,0,3.73,3.84,4.05,3.99,4.94,0.39,0.36,3.6,,0.02,0.01,0.96,0,-0,-0,0.02,1620,0,0.0,0.0,0.0,0.0,0,0,0.0
605,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
607,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
609,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
611,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
613,0,3.72,3.82,4.02,3.97,4.92,0.37,0.33,3.59,,-0.06,0.01,1.04,0,1,-0,0.06,1680,0,,,,,,,
615,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
617,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
619,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
621,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
623,0,3.71,3.82,4.02,3.97,4.92,0.4,0.38,3.59,,-0.03,0.02,0.89,0,0,0,0.03,1680,0,,,,,,,
625,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
627,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
629,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
631,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
633,0,3.69,3.8,4.0,3.95,4.91,0.38,0.36,3.58,,0.0,0.03,1.06,0,-0,-0,0.03,1680,0,,,,,,,
635,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
637,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
639,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
641,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
643,0,3.69,3.8,4.0,3.95,4.91,0.35,0.34,3.56,,-0.02,0.01,0.95,0,1,0,0.03,1620,0,0.0,0.0,0.0,0.0,0,0,0.0
645,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
647,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
649,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
651,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
653,0,3.69,3.8,4.0,3.95,4.9,0.33,0.31,3.56,,-0.04,0.0,0.98,0,-1,0,0.04,1620,0,,,,,,,
655,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
657,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
659,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
661,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
663,0,3.69,3.8,4.0,3.94,4.88,0.36,0.34,3.56,,-0.02,0.01,1.02,0,1,0,0.02,1620,0,,,,,,,
665,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
667,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
669,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
671,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
673,0,3.68,3.79,4.0,3.94,4.88,0.35,0.31,3.55,,0.01,0.02,0.98,0,-1,-1,0.02,1620,0,,,,,,,
675,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
677,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
679,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
681,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
683,0,3.7,3.82,4.02,3.97,4.91,0.36,0.31,3.58,,-0.06,0.01,1.04,0,2,-1,0.06,1680,0,0.0,0.0,0.0,0.0,0,0,0.0
685,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
687,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
689,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
691,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
693,0,3.73,3.84,4.04,3.99,4.93,0.35,0.36,3.59,,-0.04,0.03,0.9,0,-1,-0,0.05,1680,0,,,,,,,
695,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
697,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
699,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
701,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
703,0,3.68,3.78,3.98,3.92,4.88,0.32,0.36,3.56,,-0.0,0.04,1.06,0,0,-0,0.04,1680,0,,,,,,,
705,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
707,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
709,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
711,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
713,0,3.71,3.82,4.02,3.96,4.9,0.32,0.32,3.58,,-0.03,0.01,0.96,0,-0,-0,0.03,1680,0,,,,,,,
715,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
717,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
719,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
721,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
723,0,3.72,3.83,4.03,3.98,4.91,0.3,0.3,3.6,,-0.05,0.01,1.0,0,-1,-0,0.05,1620,0,0.0,0.0,0.0,0.0,0,0,0.0
725,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
727,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
729,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
731,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
733,0,3.73,3.83,4.04,3.99,4.93,0.35,0.35,3.6,,-0.02,0.01,1.0,0,1,0,0.03,1620,0,,,,,,,
735,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
737,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
739,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
741,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
743,0,3.73,3.83,4.04,3.99,4.94,0.31,0.33,3.6,,0.0,0.02,1.01,0,-1,-1,0.02,1620,0,,,,,,,
745,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
747,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
749,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
751,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
753,0,3.73,3.84,4.04,3.99,4.94,0.33,0.34,3.61,,-0.05,0.01,1.05,0,3,-1,0.05,1680,0,,,,,,,
755,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
757,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
759,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
761,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
763,0,3.72,3.83,4.03,3.98,4.94,0.32,0.37,3.6,,-0.05,0.03,0.93,0,-2,-0,0.05,1680,0,0.0,0.0,0.0,0.0,0,0,0.0
765,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
767,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
769,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
771,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
773,0,3.72,3.83,4.03,3.98,4.93,0.32,0.36,3.59,,-0.01,0.04,1.05,0,1,-0,0.04,1680,0,,,,,,,
775,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
777,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
779,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
781,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
783,0,3.72,3.83,4.03,3.98,4.93,0.28,0.33,3.58,,-0.04,0.01,0.96,0,-1,-0,0.04,1680,0,,,,,,,
785,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
787,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
789,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
791,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
793,0,3.69,3.79,4.0,3.94,4.88,0.26,0.29,3.56,,-0.05,0.0,1.01,0,-0,-0,0.05,1620,0,,,,,,,
795,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
797,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
799,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
801,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
803,0,3.69,3.79,4.0,3.92,4.88,0.31,0.31,3.55,,-0.03,0.0,0.98,0,1,0,0.03,1620,0,0.0,0.0,0.0,0.0,0,0,0.0
805,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
807,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
809,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
811,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
813,0,3.73,3.84,4.04,3.99,4.93,0.3,0.34,3.6,,-0.0,0.02,1.03,0,-1,-0,0.02,1620,0,,,,,,,
815,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
817,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
819,0,,,,,,,,,,,,,,,,,1620,0,,,,,,,
821,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
823,0,3.73,3.84,4.04,3.99,4.93,0.31,0.33,3.6,,-0.03,0.01,1.03,0,2,-1,0.04,1680,0,,,,,,,
825,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
827,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
829,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
831,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
833,0,3.72,3.83,4.03,3.98,4.92,0.31,0.34,3.59,,-0.06,0.02,0.95,0,-3,-0,0.06,1680,0,,,,,,,
835,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
837,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
839,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
841,0,,,,,,,,,,,,,,,,,1680,0,,,,,,,
